ACTIVE,FAULT_CODE,FAULT_FAMILY,FAULT_MEMBER,PRIORITY,SYSTEM_TS
N,code_prec,family_prec,member_prec,2,27-Jan-20 12.59.11.246825 AM
Y,code_prec,family_prec,member_prec,2,27-Jan-20 01.11.27.039177 AM
N,code_prec,family_prec,member_prec,2,27-Jan-20 01.21.11.206412 AM
Y,code_cons,family_cons,member_cons,3,27-Jan-20 02.23.58.340227 AM
N,code_cons,family_cons,member_cons,3,27-Jan-20 02.25.49.484424 AM
Y,code_prec,family_prec,member_prec,2,27-Jan-20 01.32.49.618013 PM
N,code_prec,family_prec,member_prec,2,27-Jan-20 01.41.57.461538 PM
Y,code_prec,family_prec,member_prec,2,27-Jan-20 01.53.00.329028 PM
N,code_prec,family_prec,member_prec,2,27-Jan-20 02.03.34.202136 PM
Y,code_cons,family_cons,member_cons,3,27-Jan-20 03.03.48.711845 PM
N,code_cons,family_cons,member_cons,3,27-Jan-20 03.05.49.587389 PM
Y,code_prec,family_prec,member_prec,2,28-Jan-20 02.37.48.802787 AM
N,code_prec,family_prec,member_prec,2,28-Jan-20 02.47.12.137146 AM
Y,code_prec,family_prec,member_prec,2,28-Jan-20 03.06.16.069072 AM
N,code_prec,family_prec,member_prec,2,28-Jan-20 03.16.11.556880 AM
Y,code_cons,family_cons,member_cons,3,28-Jan-20 04.19.36.421379 AM
N,code_cons,family_cons,member_cons,3,28-Jan-20 04.22.50.527425 AM
Y,code_prec,family_prec,member_prec,2,28-Jan-20 05.33.39.073378 PM
N,code_prec,family_prec,member_prec,2,28-Jan-20 05.42.43.842548 PM
Y,code_prec,family_prec,member_prec,2,28-Jan-20 05.55.58.892747 PM
N,code_prec,family_prec,member_prec,2,28-Jan-20 06.07.17.836006 PM
Y,code_cons,family_cons,member_cons,3,28-Jan-20 07.03.35.095852 PM
N,code_cons,family_cons,member_cons,3,28-Jan-20 07.06.04.116266 PM
Y,code_prec,family_prec,member_prec,2,29-Jan-20 06.30.53.323854 AM
N,code_prec,family_prec,member_prec,2,29-Jan-20 06.41.19.569748 AM
Y,code_prec,family_prec,member_prec,2,29-Jan-20 06.58.02.355613 AM
N,code_prec,family_prec,member_prec,2,29-Jan-20 07.08.27.330524 AM
Y,code_cons,family_cons,member_cons,3,29-Jan-20 08.08.09.955649 AM
N,code_cons,family_cons,member_cons,3,29-Jan-20 08.13.23.280691 AM
Y,code_prec,family_prec,member_prec,2,29-Jan-20 10.15.23.437781 PM
N,code_prec,family_prec,member_prec,2,29-Jan-20 10.27.29.756193 PM
Y,code_prec,family_prec,member_prec,2,29-Jan-20 10.45.32.943615 PM
N,code_prec,family_prec,member_prec,2,29-Jan-20 10.55.24.532904 PM
Y,code_cons,family_cons,member_cons,3,29-Jan-20 11.57.10.347732 PM
N,code_cons,family_cons,member_cons,3,30-Jan-20 12.02.29.540020 AM
Y,code_prec,family_prec,member_prec,2,30-Jan-20 11.50.13.268696 AM
N,code_prec,family_prec,member_prec,2,30-Jan-20 12.01.08.497620 PM
Y,code_prec,family_prec,member_prec,2,30-Jan-20 12.11.46.125475 PM
N,code_prec,family_prec,member_prec,2,30-Jan-20 12.21.16.008882 PM
Y,code_cons,family_cons,member_cons,3,30-Jan-20 01.25.34.003233 PM
N,code_cons,family_cons,member_cons,3,30-Jan-20 01.29.35.476536 PM
Y,code_prec,family_prec,member_prec,2,31-Jan-20 04.10.22.712633 AM
N,code_prec,family_prec,member_prec,2,31-Jan-20 04.20.08.262372 AM
Y,code_prec,family_prec,member_prec,2,31-Jan-20 04.28.08.480056 AM
N,code_prec,family_prec,member_prec,2,31-Jan-20 04.37.11.180035 AM
Y,code_cons,family_cons,member_cons,3,31-Jan-20 05.37.24.358541 AM
N,code_cons,family_cons,member_cons,3,31-Jan-20 05.41.58.568691 AM
Y,code_prec,family_prec,member_prec,2,31-Jan-20 07.19.57.362294 PM
N,code_prec,family_prec,member_prec,2,31-Jan-20 07.29.43.773716 PM
Y,code_prec,family_prec,member_prec,2,31-Jan-20 07.43.38.522457 PM
N,code_prec,family_prec,member_prec,2,31-Jan-20 07.53.42.433016 PM
Y,code_cons,family_cons,member_cons,3,31-Jan-20 09.00.15.705760 PM
N,code_cons,family_cons,member_cons,3,31-Jan-20 09.03.48.885429 PM
Y,code_prec,family_prec,member_prec,2,01-Feb-20 05.16.45.314891 AM
N,code_prec,family_prec,member_prec,2,01-Feb-20 05.28.01.252857 AM
Y,code_prec,family_prec,member_prec,2,01-Feb-20 05.38.13.867184 AM
N,code_prec,family_prec,member_prec,2,01-Feb-20 05.48.52.092056 AM
Y,code_cons,family_cons,member_cons,3,01-Feb-20 06.47.36.947690 AM
N,code_cons,family_cons,member_cons,3,01-Feb-20 06.50.41.669444 AM
Y,code_prec,family_prec,member_prec,2,01-Feb-20 06.45.49.416323 PM
N,code_prec,family_prec,member_prec,2,01-Feb-20 06.55.39.774231 PM
Y,code_prec,family_prec,member_prec,2,01-Feb-20 07.08.54.443146 PM
N,code_prec,family_prec,member_prec,2,01-Feb-20 07.17.37.902971 PM
Y,code_cons,family_cons,member_cons,3,01-Feb-20 08.18.35.776314 PM
N,code_cons,family_cons,member_cons,3,01-Feb-20 08.22.43.570140 PM
Y,code_prec,family_prec,member_prec,2,02-Feb-20 09.18.03.031116 AM
N,code_prec,family_prec,member_prec,2,02-Feb-20 09.28.05.789684 AM
Y,code_prec,family_prec,member_prec,2,02-Feb-20 09.42.13.626077 AM
N,code_prec,family_prec,member_prec,2,02-Feb-20 09.53.36.051277 AM
Y,code_cons,family_cons,member_cons,3,02-Feb-20 10.46.22.047304 AM
N,code_cons,family_cons,member_cons,3,02-Feb-20 10.49.01.023023 AM
Y,code_prec,family_prec,member_prec,2,03-Feb-20 02.53.01.927706 AM
N,code_prec,family_prec,member_prec,2,03-Feb-20 03.03.35.846711 AM
Y,code_prec,family_prec,member_prec,2,03-Feb-20 03.19.09.070829 AM
N,code_prec,family_prec,member_prec,2,03-Feb-20 03.29.25.424140 AM
Y,code_cons,family_cons,member_cons,3,03-Feb-20 04.37.02.271420 AM
N,code_cons,family_cons,member_cons,3,03-Feb-20 04.40.56.269745 AM
Y,code_prec,family_prec,member_prec,2,03-Feb-20 05.33.04.427349 PM
N,code_prec,family_prec,member_prec,2,03-Feb-20 05.43.14.070547 PM
Y,code_prec,family_prec,member_prec,2,03-Feb-20 05.53.28.947782 PM
N,code_prec,family_prec,member_prec,2,03-Feb-20 06.04.07.481435 PM
Y,code_cons,family_cons,member_cons,3,03-Feb-20 07.03.30.958310 PM
N,code_cons,family_cons,member_cons,3,03-Feb-20 07.09.34.930668 PM
Y,code_prec,family_prec,member_prec,2,04-Feb-20 07.11.56.033076 AM
N,code_prec,family_prec,member_prec,2,04-Feb-20 07.22.08.363186 AM
Y,code_prec,family_prec,member_prec,2,04-Feb-20 07.33.48.274060 AM
N,code_prec,family_prec,member_prec,2,04-Feb-20 07.44.37.880901 AM
Y,code_cons,family_cons,member_cons,3,04-Feb-20 08.53.31.298721 AM
N,code_cons,family_cons,member_cons,3,04-Feb-20 08.56.49.968771 AM
Y,code_prec,family_prec,member_prec,2,04-Feb-20 08.21.08.567832 PM
N,code_prec,family_prec,member_prec,2,04-Feb-20 08.29.33.949738 PM
Y,code_prec,family_prec,member_prec,2,04-Feb-20 08.42.25.499635 PM
N,code_prec,family_prec,member_prec,2,04-Feb-20 08.52.38.049540 PM
Y,code_cons,family_cons,member_cons,3,04-Feb-20 09.57.33.381759 PM
N,code_cons,family_cons,member_cons,3,04-Feb-20 10.02.19.786056 PM
Y,code_prec,family_prec,member_prec,2,05-Feb-20 09.08.17.103185 AM
N,code_prec,family_prec,member_prec,2,05-Feb-20 09.19.13.298451 AM
Y,code_prec,family_prec,member_prec,2,05-Feb-20 09.32.05.544227 AM
N,code_prec,family_prec,member_prec,2,05-Feb-20 09.41.40.042750 AM
Y,code_cons,family_cons,member_cons,3,05-Feb-20 10.48.09.947916 AM
N,code_cons,family_cons,member_cons,3,05-Feb-20 10.53.03.330626 AM
Y,code_prec,family_prec,member_prec,2,05-Feb-20 11.07.48.727435 PM
N,code_prec,family_prec,member_prec,2,05-Feb-20 11.16.08.133419 PM
Y,code_prec,family_prec,member_prec,2,05-Feb-20 11.31.02.485996 PM
N,code_prec,family_prec,member_prec,2,05-Feb-20 11.40.17.667510 PM
Y,code_cons,family_cons,member_cons,3,06-Feb-20 12.31.08.102547 AM
N,code_cons,family_cons,member_cons,3,06-Feb-20 12.36.50.736395 AM
Y,code_prec,family_prec,member_prec,2,06-Feb-20 02.30.48.985878 PM
N,code_prec,family_prec,member_prec,2,06-Feb-20 02.39.48.265809 PM
Y,code_prec,family_prec,member_prec,2,06-Feb-20 02.55.27.619694 PM
N,code_prec,family_prec,member_prec,2,06-Feb-20 03.04.43.721163 PM
Y,code_cons,family_cons,member_cons,3,06-Feb-20 04.10.46.643126 PM
N,code_cons,family_cons,member_cons,3,06-Feb-20 04.15.02.124464 PM
Y,code_prec,family_prec,member_prec,2,07-Feb-20 05.55.18.202334 AM
N,code_prec,family_prec,member_prec,2,07-Feb-20 06.05.27.774878 AM
Y,code_prec,family_prec,member_prec,2,07-Feb-20 06.21.08.656670 AM
N,code_prec,family_prec,member_prec,2,07-Feb-20 06.30.45.952652 AM
Y,code_cons,family_cons,member_cons,3,07-Feb-20 07.31.10.019204 AM
N,code_cons,family_cons,member_cons,3,07-Feb-20 07.35.37.694397 AM
Y,code_prec,family_prec,member_prec,2,07-Feb-20 09.15.51.197807 PM
N,code_prec,family_prec,member_prec,2,07-Feb-20 09.25.26.177324 PM
Y,code_prec,family_prec,member_prec,2,07-Feb-20 09.39.26.625885 PM
N,code_prec,family_prec,member_prec,2,07-Feb-20 09.49.06.225149 PM
Y,code_cons,family_cons,member_cons,3,07-Feb-20 10.57.23.129546 PM
N,code_cons,family_cons,member_cons,3,07-Feb-20 11.00.07.745759 PM
Y,code_prec,family_prec,member_prec,2,08-Feb-20 10.49.33.557490 AM
N,code_prec,family_prec,member_prec,2,08-Feb-20 10.59.50.084127 AM
Y,code_prec,family_prec,member_prec,2,08-Feb-20 11.12.46.840214 AM
N,code_prec,family_prec,member_prec,2,08-Feb-20 11.22.09.015538 AM
Y,code_cons,family_cons,member_cons,3,08-Feb-20 12.23.33.439474 PM
N,code_cons,family_cons,member_cons,3,08-Feb-20 12.28.26.958153 PM
Y,code_prec,family_prec,member_prec,2,09-Feb-20 01.56.21.762941 AM
N,code_prec,family_prec,member_prec,2,09-Feb-20 02.07.48.601689 AM
Y,code_prec,family_prec,member_prec,2,09-Feb-20 02.17.17.149227 AM
N,code_prec,family_prec,member_prec,2,09-Feb-20 02.25.58.014945 AM
Y,code_cons,family_cons,member_cons,3,09-Feb-20 03.30.26.970967 AM
N,code_cons,family_cons,member_cons,3,09-Feb-20 03.34.07.296610 AM
Y,code_prec,family_prec,member_prec,2,09-Feb-20 02.16.36.339250 PM
N,code_prec,family_prec,member_prec,2,09-Feb-20 02.28.32.379241 PM
Y,code_prec,family_prec,member_prec,2,09-Feb-20 02.42.11.113781 PM
N,code_prec,family_prec,member_prec,2,09-Feb-20 02.52.37.823839 PM
Y,code_cons,family_cons,member_cons,3,09-Feb-20 03.54.06.831667 PM
N,code_cons,family_cons,member_cons,3,09-Feb-20 03.58.05.964383 PM
Y,code_prec,family_prec,member_prec,2,10-Feb-20 05.39.48.059046 AM
N,code_prec,family_prec,member_prec,2,10-Feb-20 05.49.29.297925 AM
Y,code_prec,family_prec,member_prec,2,10-Feb-20 06.02.02.635208 AM
N,code_prec,family_prec,member_prec,2,10-Feb-20 06.10.35.584067 AM
Y,code_cons,family_cons,member_cons,3,10-Feb-20 07.06.57.098834 AM
N,code_cons,family_cons,member_cons,3,10-Feb-20 07.10.41.498985 AM
Y,code_prec,family_prec,member_prec,2,10-Feb-20 10.12.49.569714 PM
N,code_prec,family_prec,member_prec,2,10-Feb-20 10.22.32.535097 PM
Y,code_prec,family_prec,member_prec,2,10-Feb-20 10.32.30.427431 PM
N,code_prec,family_prec,member_prec,2,10-Feb-20 10.40.11.559474 PM
Y,code_cons,family_cons,member_cons,3,10-Feb-20 11.45.34.044987 PM
N,code_cons,family_cons,member_cons,3,10-Feb-20 11.48.01.014378 PM
Y,code_prec,family_prec,member_prec,2,11-Feb-20 10.49.56.802153 AM
N,code_prec,family_prec,member_prec,2,11-Feb-20 10.58.46.524151 AM
Y,code_prec,family_prec,member_prec,2,11-Feb-20 11.11.10.559002 AM
N,code_prec,family_prec,member_prec,2,11-Feb-20 11.22.51.732599 AM
Y,code_cons,family_cons,member_cons,3,11-Feb-20 12.25.13.240942 PM
N,code_cons,family_cons,member_cons,3,11-Feb-20 12.29.05.573366 PM
Y,code_prec,family_prec,member_prec,2,11-Feb-20 08.35.12.602681 PM
N,code_prec,family_prec,member_prec,2,11-Feb-20 08.44.01.462935 PM
Y,code_prec,family_prec,member_prec,2,11-Feb-20 09.02.29.034896 PM
N,code_prec,family_prec,member_prec,2,11-Feb-20 09.10.43.282096 PM
Y,code_cons,family_cons,member_cons,3,11-Feb-20 10.17.16.784419 PM
N,code_cons,family_cons,member_cons,3,11-Feb-20 10.23.02.409303 PM
Y,code_prec,family_prec,member_prec,2,12-Feb-20 08.25.35.694597 AM
N,code_prec,family_prec,member_prec,2,12-Feb-20 08.36.03.068626 AM
Y,code_prec,family_prec,member_prec,2,12-Feb-20 08.47.12.861509 AM
N,code_prec,family_prec,member_prec,2,12-Feb-20 08.56.00.405628 AM
Y,code_cons,family_cons,member_cons,3,12-Feb-20 09.49.51.444772 AM
N,code_cons,family_cons,member_cons,3,12-Feb-20 09.54.00.135512 AM
Y,code_prec,family_prec,member_prec,2,12-Feb-20 09.52.12.737563 PM
N,code_prec,family_prec,member_prec,2,12-Feb-20 10.03.01.075963 PM
Y,code_prec,family_prec,member_prec,2,12-Feb-20 10.17.42.366829 PM
N,code_prec,family_prec,member_prec,2,12-Feb-20 10.27.04.593692 PM
Y,code_cons,family_cons,member_cons,3,12-Feb-20 11.21.28.257267 PM
N,code_cons,family_cons,member_cons,3,12-Feb-20 11.25.35.350823 PM
Y,code_prec,family_prec,member_prec,2,13-Feb-20 10.13.10.423263 AM
N,code_prec,family_prec,member_prec,2,13-Feb-20 10.24.29.238212 AM
Y,code_prec,family_prec,member_prec,2,13-Feb-20 10.39.09.610730 AM
N,code_prec,family_prec,member_prec,2,13-Feb-20 10.48.26.497380 AM
Y,code_cons,family_cons,member_cons,3,13-Feb-20 11.49.11.482513 AM
N,code_cons,family_cons,member_cons,3,13-Feb-20 11.51.05.744467 AM
Y,code_prec,family_prec,member_prec,2,14-Feb-20 04.20.17.704565 AM
N,code_prec,family_prec,member_prec,2,14-Feb-20 04.30.28.068102 AM
Y,code_prec,family_prec,member_prec,2,14-Feb-20 04.44.37.305314 AM
N,code_prec,family_prec,member_prec,2,14-Feb-20 04.54.45.267838 AM
Y,code_cons,family_cons,member_cons,3,14-Feb-20 05.45.36.874130 AM
N,code_cons,family_cons,member_cons,3,14-Feb-20 05.46.46.696234 AM
Y,code_prec,family_prec,member_prec,2,14-Feb-20 04.48.35.242682 PM
N,code_prec,family_prec,member_prec,2,14-Feb-20 04.58.28.353722 PM
Y,code_prec,family_prec,member_prec,2,14-Feb-20 05.09.15.210126 PM
N,code_prec,family_prec,member_prec,2,14-Feb-20 05.18.07.788910 PM
Y,code_cons,family_cons,member_cons,3,14-Feb-20 06.16.15.352798 PM
N,code_cons,family_cons,member_cons,3,14-Feb-20 06.18.53.189954 PM
Y,code_prec,family_prec,member_prec,2,15-Feb-20 07.53.24.208992 AM
N,code_prec,family_prec,member_prec,2,15-Feb-20 08.03.54.344375 AM
Y,code_prec,family_prec,member_prec,2,15-Feb-20 08.15.39.200412 AM
N,code_prec,family_prec,member_prec,2,15-Feb-20 08.25.26.402529 AM
Y,code_cons,family_cons,member_cons,3,15-Feb-20 09.23.48.949543 AM
N,code_cons,family_cons,member_cons,3,15-Feb-20 09.25.58.536515 AM
Y,code_prec,family_prec,member_prec,2,15-Feb-20 11.17.09.500258 PM
N,code_prec,family_prec,member_prec,2,15-Feb-20 11.26.43.418182 PM
Y,code_prec,family_prec,member_prec,2,15-Feb-20 11.39.51.719039 PM
N,code_prec,family_prec,member_prec,2,15-Feb-20 11.48.46.850056 PM
Y,code_cons,family_cons,member_cons,3,16-Feb-20 12.47.15.868268 AM
N,code_cons,family_cons,member_cons,3,16-Feb-20 12.49.31.850695 AM
Y,code_prec,family_prec,member_prec,2,16-Feb-20 12.00.35.981967 PM
N,code_prec,family_prec,member_prec,2,16-Feb-20 12.09.55.986286 PM
Y,code_prec,family_prec,member_prec,2,16-Feb-20 12.22.40.774161 PM
N,code_prec,family_prec,member_prec,2,16-Feb-20 12.33.46.207598 PM
Y,code_cons,family_cons,member_cons,3,16-Feb-20 01.33.38.984002 PM
N,code_cons,family_cons,member_cons,3,16-Feb-20 01.38.42.057598 PM
Y,code_prec,family_prec,member_prec,2,17-Feb-20 02.49.32.269938 AM
N,code_prec,family_prec,member_prec,2,17-Feb-20 02.58.53.546990 AM
Y,code_prec,family_prec,member_prec,2,17-Feb-20 03.12.30.332136 AM
N,code_prec,family_prec,member_prec,2,17-Feb-20 03.22.37.027782 AM
Y,code_cons,family_cons,member_cons,3,17-Feb-20 04.19.45.492576 AM
N,code_cons,family_cons,member_cons,3,17-Feb-20 04.21.51.438026 AM
Y,code_prec,family_prec,member_prec,2,17-Feb-20 12.40.44.272644 PM
N,code_prec,family_prec,member_prec,2,17-Feb-20 12.49.55.652500 PM
Y,code_prec,family_prec,member_prec,2,17-Feb-20 01.06.51.047872 PM
N,code_prec,family_prec,member_prec,2,17-Feb-20 01.16.27.673213 PM
Y,code_cons,family_cons,member_cons,3,17-Feb-20 02.12.26.175089 PM
N,code_cons,family_cons,member_cons,3,17-Feb-20 02.16.42.201812 PM
Y,code_prec,family_prec,member_prec,2,18-Feb-20 12.50.33.712598 AM
N,code_prec,family_prec,member_prec,2,18-Feb-20 01.00.17.072010 AM
Y,code_prec,family_prec,member_prec,2,18-Feb-20 01.14.53.939929 AM
N,code_prec,family_prec,member_prec,2,18-Feb-20 01.24.05.530626 AM
Y,code_cons,family_cons,member_cons,3,18-Feb-20 02.27.58.308922 AM
N,code_cons,family_cons,member_cons,3,18-Feb-20 02.32.02.226464 AM
Y,code_prec,family_prec,member_prec,2,18-Feb-20 12.25.16.449555 PM
N,code_prec,family_prec,member_prec,2,18-Feb-20 12.35.43.455706 PM
Y,code_prec,family_prec,member_prec,2,18-Feb-20 12.55.09.930437 PM
N,code_prec,family_prec,member_prec,2,18-Feb-20 01.06.29.943828 PM
Y,code_cons,family_cons,member_cons,3,18-Feb-20 02.05.37.070090 PM
N,code_cons,family_cons,member_cons,3,18-Feb-20 02.08.19.965632 PM
Y,code_prec,family_prec,member_prec,2,19-Feb-20 01.12.13.952903 AM
N,code_prec,family_prec,member_prec,2,19-Feb-20 01.21.39.161147 AM
Y,code_prec,family_prec,member_prec,2,19-Feb-20 01.35.38.643711 AM
N,code_prec,family_prec,member_prec,2,19-Feb-20 01.46.54.941589 AM
Y,code_cons,family_cons,member_cons,3,19-Feb-20 02.43.18.565462 AM
N,code_cons,family_cons,member_cons,3,19-Feb-20 02.47.57.950556 AM
Y,code_prec,family_prec,member_prec,2,19-Feb-20 11.39.19.243273 AM
N,code_prec,family_prec,member_prec,2,19-Feb-20 11.48.56.361243 AM
Y,code_prec,family_prec,member_prec,2,19-Feb-20 12.03.15.851017 PM
N,code_prec,family_prec,member_prec,2,19-Feb-20 12.13.38.716499 PM
Y,code_cons,family_cons,member_cons,3,19-Feb-20 01.18.08.172187 PM
N,code_cons,family_cons,member_cons,3,19-Feb-20 01.22.37.547514 PM
Y,code_prec,family_prec,member_prec,2,20-Feb-20 02.15.54.420773 AM
N,code_prec,family_prec,member_prec,2,20-Feb-20 02.27.13.847307 AM
Y,code_prec,family_prec,member_prec,2,20-Feb-20 02.39.12.099118 AM
N,code_prec,family_prec,member_prec,2,20-Feb-20 02.49.50.835534 AM
Y,code_cons,family_cons,member_cons,3,20-Feb-20 03.41.24.555235 AM
N,code_cons,family_cons,member_cons,3,20-Feb-20 03.45.21.575316 AM
Y,code_prec,family_prec,member_prec,2,20-Feb-20 02.41.22.791098 PM
N,code_prec,family_prec,member_prec,2,20-Feb-20 02.52.14.795410 PM
Y,code_prec,family_prec,member_prec,2,20-Feb-20 03.06.01.138419 PM
N,code_prec,family_prec,member_prec,2,20-Feb-20 03.16.45.397796 PM
Y,code_cons,family_cons,member_cons,3,20-Feb-20 04.23.38.051945 PM
N,code_cons,family_cons,member_cons,3,20-Feb-20 04.27.33.070402 PM
Y,code_prec,family_prec,member_prec,2,21-Feb-20 07.47.22.814866 AM
N,code_prec,family_prec,member_prec,2,21-Feb-20 07.57.22.404372 AM
Y,code_prec,family_prec,member_prec,2,21-Feb-20 08.09.18.785265 AM
N,code_prec,family_prec,member_prec,2,21-Feb-20 08.20.10.934145 AM
Y,code_cons,family_cons,member_cons,3,21-Feb-20 09.22.06.879724 AM
N,code_cons,family_cons,member_cons,3,21-Feb-20 09.24.41.228622 AM
Y,code_prec,family_prec,member_prec,2,21-Feb-20 10.05.32.700368 PM
N,code_prec,family_prec,member_prec,2,21-Feb-20 10.15.30.736968 PM
Y,code_prec,family_prec,member_prec,2,21-Feb-20 10.26.18.907718 PM
N,code_prec,family_prec,member_prec,2,21-Feb-20 10.36.25.503306 PM
Y,code_cons,family_cons,member_cons,3,21-Feb-20 11.27.10.944941 PM
N,code_cons,family_cons,member_cons,3,21-Feb-20 11.31.40.134299 PM
Y,code_prec,family_prec,member_prec,2,22-Feb-20 10.36.20.299742 AM
N,code_prec,family_prec,member_prec,2,22-Feb-20 10.47.04.084526 AM
Y,code_prec,family_prec,member_prec,2,22-Feb-20 10.56.45.658466 AM
N,code_prec,family_prec,member_prec,2,22-Feb-20 11.08.23.013398 AM
Y,code_cons,family_cons,member_cons,3,22-Feb-20 12.06.08.545626 PM
N,code_cons,family_cons,member_cons,3,22-Feb-20 12.08.41.453041 PM
Y,code_prec,family_prec,member_prec,2,23-Feb-20 03.07.18.601820 AM
N,code_prec,family_prec,member_prec,2,23-Feb-20 03.19.21.163306 AM
Y,code_prec,family_prec,member_prec,2,23-Feb-20 03.32.07.370348 AM
N,code_prec,family_prec,member_prec,2,23-Feb-20 03.42.01.350016 AM
Y,code_cons,family_cons,member_cons,3,23-Feb-20 04.35.07.141542 AM
N,code_cons,family_cons,member_cons,3,23-Feb-20 04.37.57.252337 AM
Y,code_prec,family_prec,member_prec,2,23-Feb-20 02.54.39.709177 PM
N,code_prec,family_prec,member_prec,2,23-Feb-20 03.03.12.499789 PM
Y,code_prec,family_prec,member_prec,2,23-Feb-20 03.20.58.196999 PM
N,code_prec,family_prec,member_prec,2,23-Feb-20 03.29.47.366825 PM
Y,code_cons,family_cons,member_cons,3,23-Feb-20 04.16.42.750041 PM
N,code_cons,family_cons,member_cons,3,23-Feb-20 04.18.15.791843 PM
Y,code_prec,family_prec,member_prec,2,24-Feb-20 02.51.55.003486 AM
N,code_prec,family_prec,member_prec,2,24-Feb-20 03.02.49.918664 AM
Y,code_prec,family_prec,member_prec,2,24-Feb-20 03.15.47.864395 AM
N,code_prec,family_prec,member_prec,2,24-Feb-20 03.25.49.133675 AM
Y,code_cons,family_cons,member_cons,3,24-Feb-20 04.28.40.043369 AM
N,code_cons,family_cons,member_cons,3,24-Feb-20 04.32.25.784497 AM
Y,code_prec,family_prec,member_prec,2,24-Feb-20 07.19.22.514143 PM
N,code_prec,family_prec,member_prec,2,24-Feb-20 07.28.55.138238 PM
Y,code_prec,family_prec,member_prec,2,24-Feb-20 07.44.01.692981 PM
N,code_prec,family_prec,member_prec,2,24-Feb-20 07.51.54.965258 PM
Y,code_cons,family_cons,member_cons,3,24-Feb-20 08.45.29.913604 PM
N,code_cons,family_cons,member_cons,3,24-Feb-20 08.49.35.002905 PM
Y,code_prec,family_prec,member_prec,2,25-Feb-20 07.48.34.389377 AM
N,code_prec,family_prec,member_prec,2,25-Feb-20 07.59.14.848392 AM
Y,code_prec,family_prec,member_prec,2,25-Feb-20 08.09.23.153531 AM
N,code_prec,family_prec,member_prec,2,25-Feb-20 08.19.43.486386 AM
Y,code_cons,family_cons,member_cons,3,25-Feb-20 09.25.19.961785 AM
N,code_cons,family_cons,member_cons,3,25-Feb-20 09.28.53.230881 AM
Y,code_prec,family_prec,member_prec,2,25-Feb-20 07.08.10.270450 PM
N,code_prec,family_prec,member_prec,2,25-Feb-20 07.18.42.041677 PM
Y,code_prec,family_prec,member_prec,2,25-Feb-20 07.33.28.859402 PM
N,code_prec,family_prec,member_prec,2,25-Feb-20 07.44.04.656347 PM
Y,code_cons,family_cons,member_cons,3,25-Feb-20 08.30.06.164746 PM
N,code_cons,family_cons,member_cons,3,25-Feb-20 08.34.45.449126 PM
Y,code_prec,family_prec,member_prec,2,26-Feb-20 01.38.33.376664 PM
N,code_prec,family_prec,member_prec,2,26-Feb-20 01.48.43.013114 PM
Y,code_prec,family_prec,member_prec,2,26-Feb-20 02.03.54.443301 PM
N,code_prec,family_prec,member_prec,2,26-Feb-20 02.14.11.354575 PM
Y,code_cons,family_cons,member_cons,3,26-Feb-20 03.17.13.853328 PM
N,code_cons,family_cons,member_cons,3,26-Feb-20 03.20.33.985718 PM
Y,code_prec,family_prec,member_prec,2,27-Feb-20 01.28.32.927481 AM
N,code_prec,family_prec,member_prec,2,27-Feb-20 01.37.43.017895 AM
Y,code_prec,family_prec,member_prec,2,27-Feb-20 01.47.23.331086 AM
N,code_prec,family_prec,member_prec,2,27-Feb-20 01.56.29.943986 AM
Y,code_cons,family_cons,member_cons,3,27-Feb-20 03.04.43.098502 AM
N,code_cons,family_cons,member_cons,3,27-Feb-20 03.09.10.967111 AM
Y,code_prec,family_prec,member_prec,2,27-Feb-20 01.41.28.241330 PM
N,code_prec,family_prec,member_prec,2,27-Feb-20 01.51.33.869206 PM
Y,code_prec,family_prec,member_prec,2,27-Feb-20 02.03.08.982002 PM
N,code_prec,family_prec,member_prec,2,27-Feb-20 02.13.12.357844 PM
Y,code_cons,family_cons,member_cons,3,27-Feb-20 03.16.50.087003 PM
N,code_cons,family_cons,member_cons,3,27-Feb-20 03.20.06.870157 PM
Y,code_prec,family_prec,member_prec,2,28-Feb-20 04.29.34.459933 AM
N,code_prec,family_prec,member_prec,2,28-Feb-20 04.39.20.853345 AM
Y,code_prec,family_prec,member_prec,2,28-Feb-20 04.53.26.419841 AM
N,code_prec,family_prec,member_prec,2,28-Feb-20 05.03.10.950961 AM
Y,code_cons,family_cons,member_cons,3,28-Feb-20 06.03.02.962878 AM
N,code_cons,family_cons,member_cons,3,28-Feb-20 06.05.53.737154 AM
Y,code_prec,family_prec,member_prec,2,28-Feb-20 04.55.04.380456 PM
N,code_prec,family_prec,member_prec,2,28-Feb-20 05.05.32.707722 PM
Y,code_prec,family_prec,member_prec,2,28-Feb-20 05.19.16.116433 PM
N,code_prec,family_prec,member_prec,2,28-Feb-20 05.29.41.052781 PM
Y,code_cons,family_cons,member_cons,3,28-Feb-20 06.26.14.431883 PM
N,code_cons,family_cons,member_cons,3,28-Feb-20 06.27.46.095716 PM
Y,code_prec,family_prec,member_prec,2,29-Feb-20 07.49.39.774367 AM
N,code_prec,family_prec,member_prec,2,29-Feb-20 07.59.42.267230 AM
Y,code_prec,family_prec,member_prec,2,29-Feb-20 08.16.37.952955 AM
N,code_prec,family_prec,member_prec,2,29-Feb-20 08.27.23.337895 AM
Y,code_cons,family_cons,member_cons,3,29-Feb-20 09.39.53.897730 AM
N,code_cons,family_cons,member_cons,3,29-Feb-20 09.42.55.824964 AM
